Year,NOC,Squad_Size,NOC_Events_Entered,Sport_Diversity,Total,Lagged_Total_Medals,Historical_Total,Is_First_Time_Candidate,Global_Total_Events,Global_Nations_Count,Share_of_Entries,Expected_Share,RCA_Macro,Specialization_Index,Is_Host,Lagged_Squad_Size,Lagged_NOC_Events_Entered,Lagged_Sport_Diversity,Lagged_Global_Total_Events,Lagged_Global_Nations_Count,Lagged_Share_of_Entries,Lagged_Expected_Share,Lagged_RCA_Macro,Lagged_Specialization_Index
2024,ESA,8,9,7,0,0.0,0.0,1,738.0,204,0.0014124293785310734,0.004901960784313725,0.288135593220339,1.2857142857142858,0,5.0,7.0,4.0,761.0,205.0,0.001020259437399796,0.004878048780487805,0.20915318466695818,1.75
1900,ESP,9,7,4,1,,0.0,1,236.0,31,0.017456359102244388,0.03225806451612903,0.541147132169576,1.75,0,,,,,,,,,
1920,ESP,58,29,7,2,1.0,1.0,0,363.0,29,0.024106400665004156,0.034482758620689655,0.6990856192851206,4.142857142857143,0,9.0,7.0,4.0,236.0,31.0,0.017456359102244388,0.03225806451612903,0.541147132169576,1.75
1924,ESP,94,43,14,0,2.0,3.0,0,292.0,44,0.02657601977750309,0.022727272727272728,1.169344870210136,3.0714285714285716,0,58.0,29.0,7.0,363.0,29.0,0.024106400665004156,0.034482758620689655,0.6990856192851206,4.142857142857143
1928,ESP,80,34,10,1,0.0,3.0,0,252.0,46,0.022193211488250653,0.021739130434782608,1.0208877284595301,3.4,0,94.0,43.0,14.0,292.0,44.0,0.02657601977750309,0.022727272727272728,1.169344870210136,3.0714285714285716
1932,ESP,6,3,2,0,1.0,4.0,0,268.0,37,0.0034285714285714284,0.02702702702702703,0.12685714285714284,1.5,0,80.0,34.0,10.0,252.0,46.0,0.022193211488250653,0.021739130434782608,1.0208877284595301,3.4
1948,ESP,64,36,10,1,0.0,4.0,0,312.0,59,0.016282225237449117,0.01694915254237288,0.9606512890094979,3.6,0,6.0,3.0,2.0,268.0,37.0,0.0034285714285714284,0.02702702702702703,0.12685714285714284,1.5
1952,ESP,27,21,7,1,1.0,5.0,0,338.0,69,0.0070659488559892325,0.014492753623188406,0.48755047106325705,3.0,0,64.0,36.0,10.0,312.0,59.0,0.016282225237449117,0.01694915254237288,0.9606512890094979,3.6
1956,ESP,6,4,1,0,1.0,6.0,0,342.0,72,0.0018424689083371719,0.013888888888888888,0.13265776140027638,4.0,0,27.0,21.0,7.0,338.0,69.0,0.0070659488559892325,0.014492753623188406,0.48755047106325705,3.0
1960,ESP,143,83,16,0,0.0,6.0,0,340.0,84,0.02465102465102465,0.011904761904761904,2.070686070686071,5.1875,0,6.0,4.0,1.0,342.0,72.0,0.0018424689083371719,0.013888888888888888,0.13265776140027638,4.0
1964,ESP,50,35,9,0,0.0,6.0,0,370.0,93,0.010832559579077685,0.010752688172043012,1.0074280408542247,3.888888888888889,0,143.0,83.0,16.0,340.0,84.0,0.02465102465102465,0.011904761904761904,2.070686070686071,5.1875
1968,ESP,122,50,12,0,0.0,6.0,0,386.0,112,0.013572204125950055,0.008928571428571428,1.5200868621064063,4.166666666666667,0,50.0,35.0,9.0,370.0,93.0,0.010832559579077685,0.010752688172043012,1.0074280408542247,3.888888888888889
1972,ESP,122,59,17,1,0.0,6.0,0,439.0,121,0.013375651779641805,0.008264462809917356,1.6184538653366582,3.4705882352941178,0,122.0,50.0,12.0,386.0,112.0,0.013572204125950055,0.008928571428571428,1.5200868621064063,4.166666666666667
1976,ESP,113,68,14,2,1.0,7.0,0,444.0,92,0.01810436634717785,0.010869565217391304,1.665601703940362,4.857142857142857,0,122.0,59.0,17.0,439.0,121.0,0.013375651779641805,0.008264462809917356,1.6184538653366582,3.4705882352941178
1980,ESP,155,75,18,6,2.0,9.0,0,454.0,80,0.02348888192922017,0.0125,1.8791105543376134,4.166666666666667,0,113.0,68.0,14.0,444.0,92.0,0.01810436634717785,0.010869565217391304,1.665601703940362,4.857142857142857
1984,ESP,179,104,23,5,6.0,15.0,0,492.0,140,0.02314711773870465,0.007142857142857143,3.2405964834186514,4.521739130434782,0,155.0,75.0,18.0,454.0,80.0,0.02348888192922017,0.0125,1.8791105543376134,4.166666666666667
1988,ESP,226,130,24,4,5.0,20.0,0,528.0,159,0.022526425229596258,0.006289308176100629,3.581701611505805,5.416666666666667,0,179.0,104.0,23.0,492.0,140.0,0.02314711773870465,0.007142857142857143,3.2405964834186514,4.521739130434782
1992,ESP,412,195,29,22,4.0,24.0,0,573.0,168,0.031095519055971934,0.005952380952380952,5.224047201403285,6.724137931034483,1,226.0,130.0,24.0,528.0,159.0,0.022526425229596258,0.006289308176100629,3.581701611505805,5.416666666666667
1996,ESP,284,157,22,17,22.0,46.0,0,604.0,197,0.023180274619813968,0.005076142131979695,4.566514100103352,7.136363636363637,0,412.0,195.0,29.0,573.0,168.0,0.031095519055971934,0.005952380952380952,5.224047201403285,6.724137931034483
2000,ESP,316,165,27,11,17.0,63.0,0,667.0,199,0.023504273504273504,0.005025125628140704,4.677350427350428,6.111111111111111,0,284.0,157.0,22.0,604.0,197.0,0.023180274619813968,0.005076142131979695,4.566514100103352,7.136363636363637
2004,ESP,313,155,27,20,11.0,74.0,0,669.0,201,0.02259145897099548,0.004975124378109453,4.540883253170092,5.7407407407407405,0,316.0,165.0,27.0,667.0,199.0,0.023504273504273504,0.005025125628140704,4.677350427350428,6.111111111111111
2008,ESP,282,147,29,19,20.0,94.0,0,673.0,204,0.020771513353115726,0.004901960784313725,4.2373887240356085,5.068965517241379,0,313.0,155.0,27.0,669.0,201.0,0.02259145897099548,0.004975124378109453,4.540883253170092,5.7407407407407405
2012,ESP,278,135,27,20,19.0,113.0,0,670.0,204,0.01929949964260186,0.004901960784313725,3.9370979270907793,5.0,0,282.0,147.0,29.0,673.0,204.0,0.020771513353115726,0.004901960784313725,4.2373887240356085,5.068965517241379
2016,ESP,306,146,28,17,20.0,133.0,0,682.0,205,0.020566276940414144,0.004878048780487805,4.2160867727849,5.214285714285714,0,278.0,135.0,27.0,670.0,204.0,0.01929949964260186,0.004901960784313725,3.9370979270907793,5.0
2020,ESP,334,146,36,17,17.0,150.0,0,761.0,205,0.021279696837195744,0.004878048780487805,4.362337851625128,4.055555555555555,0,306.0,146.0,28.0,682.0,205.0,0.020566276940414144,0.004878048780487805,4.2160867727849,5.214285714285714
2024,ESP,400,150,39,18,17.0,167.0,0,738.0,204,0.023540489642184557,0.004901960784313725,4.80225988700565,3.8461538461538463,0,334.0,146.0,36.0,761.0,205.0,0.021279696837195744,0.004878048780487805,4.362337851625128,4.055555555555555
1920,EST,14,19,3,3,,0.0,1,363.0,29,0.015793848711554447,0.034482758620689655,0.45802161263507896,6.333333333333333,0,,,,,,,,,
1924,EST,37,26,5,6,3.0,3.0,0,292.0,44,0.016069221260815822,0.022727272727272728,0.7070457354758961,5.2,0,14.0,19.0,3.0,363.0,29.0,0.015793848711554447,0.034482758620689655,0.45802161263507896,6.333333333333333
1928,EST,20,19,5,5,6.0,9.0,0,252.0,46,0.012402088772845953,0.021739130434782608,0.5704960835509139,3.8,0,37.0,26.0,5.0,292.0,44.0,0.016069221260815822,0.022727272727272728,0.7070457354758961,5.2
1932,EST,2,3,2,0,5.0,14.0,0,268.0,37,0.0034285714285714284,0.02702702702702703,0.12685714285714284,1.5,0,20.0,19.0,5.0,252.0,46.0,0.012402088772845953,0.021739130434782608,0.5704960835509139,3.8
1936,EST,33,29,8,7,0.0,14.0,0,302.0,49,0.01407766990291262,0.02040816326530612,0.6898058252427185,3.625,0,2.0,3.0,2.0,268.0,37.0,0.0034285714285714284,0.02702702702702703,0.12685714285714284,1.5
1992,EST,37,35,13,2,7.0,21.0,0,573.0,168,0.005581247010046244,0.005952380952380952,0.9376494976877691,2.6923076923076925,0,33.0,29.0,8.0,302.0,49.0,0.01407766990291262,0.02040816326530612,0.6898058252427185,3.625
1996,EST,43,36,13,0,2.0,23.0,0,604.0,197,0.005315222205817215,0.005076142131979695,1.0470987745459914,2.769230769230769,0,37.0,35.0,13.0,573.0,168.0,0.005581247010046244,0.005952380952380952,0.9376494976877691,2.6923076923076925
2000,EST,33,29,11,3,0.0,23.0,0,667.0,199,0.004131054131054131,0.005025125628140704,0.8220797720797721,2.6363636363636362,0,43.0,36.0,13.0,604.0,197.0,0.005315222205817215,0.005076142131979695,1.0470987745459914,2.769230769230769
2004,EST,42,34,10,3,3.0,26.0,0,669.0,201,0.004955545838799009,0.004975124378109453,0.9960647135986008,3.4,0,33.0,29.0,11.0,667.0,199.0,0.004131054131054131,0.005025125628140704,0.8220797720797721,2.6363636363636362
2008,EST,47,42,13,2,3.0,29.0,0,673.0,204,0.005934718100890208,0.004901960784313725,1.2106824925816024,3.230769230769231,0,42.0,34.0,10.0,669.0,201.0,0.004955545838799009,0.004975124378109453,0.9960647135986008,3.4
2012,EST,32,30,11,2,2.0,31.0,0,670.0,204,0.004288777698355968,0.004901960784313725,0.8749106504646176,2.727272727272727,0,47.0,42.0,13.0,673.0,204.0,0.005934718100890208,0.004901960784313725,1.2106824925816024,3.230769230769231
2016,EST,46,31,13,1,2.0,33.0,0,682.0,205,0.004366812227074236,0.004878048780487805,0.8951965065502183,2.3846153846153846,0,32.0,30.0,11.0,670.0,204.0,0.004288777698355968,0.004901960784313725,0.8749106504646176,2.727272727272727
2020,EST,33,28,15,2,1.0,34.0,0,761.0,205,0.004081037749599184,0.004878048780487805,0.8366127386678327,1.8666666666666667,0,46.0,31.0,13.0,682.0,205.0,0.004366812227074236,0.004878048780487805,0.8951965065502183,2.3846153846153846
2024,EST,24,21,14,0,2.0,36.0,0,738.0,204,0.003295668549905838,0.004901960784313725,0.672316384180791,1.5,0,33.0,28.0,15.0,761.0,205.0,0.004081037749599184,0.004878048780487805,0.8366127386678327,1.8666666666666667
1956,ETH,12,10,2,0,,0.0,1,342.0,72,0.004606172270842929,0.013888888888888888,0.3316444035006909,5.0,0,,,,,,,,,
1960,ETH,10,8,2,0,0.0,0.0,1,340.0,84,0.002376002376002376,0.011904761904761904,0.19958419958419957,4.0,0,12.0,10.0,2.0,342.0,72.0,0.004606172270842929,0.013888888888888888,0.3316444035006909,5.0
1964,ETH,12,11,3,1,0.0,0.0,1,370.0,93,0.0034045187248529867,0.010752688172043012,0.3166202414113277,3.6666666666666665,0,10.0,8.0,2.0,340.0,84.0,0.002376002376002376,0.011904761904761904,0.19958419958419957,4.0
1968,ETH,18,13,3,2,1.0,1.0,0,386.0,112,0.003528773072747014,0.008928571428571428,0.3952225841476656,4.333333333333333,0,12.0,11.0,3.0,370.0,93.0,0.0034045187248529867,0.010752688172043012,0.3166202414113277,3.6666666666666665
1972,ETH,31,20,3,2,2.0,3.0,0,439.0,121,0.004534119247336205,0.008264462809917356,0.5486284289276808,6.666666666666667,0,18.0,13.0,3.0,386.0,112.0,0.003528773072747014,0.008928571428571428,0.3952225841476656,4.333333333333333
1980,ETH,41,26,3,4,2.0,5.0,0,454.0,80,0.008142812402129659,0.0125,0.6514249921703726,8.666666666666666,0,31.0,20.0,3.0,439.0,121.0,0.004534119247336205,0.008264462809917356,0.5486284289276808,6.666666666666667
1992,ETH,20,11,2,3,4.0,9.0,0,573.0,168,0.0017541062031573912,0.005952380952380952,0.29468984213044175,5.5,0,41.0,26.0,3.0,454.0,80.0,0.008142812402129659,0.0125,0.6514249921703726,8.666666666666666
1996,ETH,18,10,2,3,3.0,12.0,0,604.0,197,0.0014764506127270044,0.005076142131979695,0.2908607707072199,5.0,0,20.0,11.0,2.0,573.0,168.0,0.0017541062031573912,0.005952380952380952,0.29468984213044175,5.5
2000,ETH,26,11,2,8,3.0,15.0,0,667.0,199,0.0015669515669515669,0.005025125628140704,0.3118233618233618,5.5,0,18.0,10.0,2.0,604.0,197.0,0.0014764506127270044,0.005076142131979695,0.2908607707072199,5.0
2004,ETH,26,12,2,7,8.0,23.0,0,669.0,201,0.0017490161783996502,0.004975124378109453,0.3515522518583297,6.0,0,26.0,11.0,2.0,667.0,199.0,0.0015669515669515669,0.005025125628140704,0.3118233618233618,5.5
2008,ETH,27,10,1,7,7.0,30.0,0,673.0,204,0.0014130281192595733,0.004901960784313725,0.28825773632895296,10.0,0,26.0,12.0,2.0,669.0,201.0,0.0017490161783996502,0.004975124378109453,0.3515522518583297,6.0
2012,ETH,33,14,2,8,7.0,37.0,0,670.0,204,0.0020014295925661185,0.004901960784313725,0.4082916368834882,7.0,0,27.0,10.0,1.0,673.0,204.0,0.0014130281192595733,0.004901960784313725,0.28825773632895296,10.0
2016,ETH,37,16,3,8,8.0,45.0,0,682.0,205,0.002253838568812509,0.004878048780487805,0.4620369066065643,5.333333333333333,0,33.0,14.0,2.0,670.0,204.0,0.0020014295925661185,0.004901960784313725,0.4082916368834882,7.0
2020,ETH,37,15,4,4,8.0,53.0,0,761.0,205,0.0021862702229995625,0.004878048780487805,0.44818539571491034,3.75,0,37.0,16.0,3.0,682.0,205.0,0.002253838568812509,0.004878048780487805,0.4620369066065643,5.333333333333333
2024,ETH,33,13,2,4,4.0,57.0,0,738.0,204,0.0020401757689893284,0.004901960784313725,0.416195856873823,6.5,0,37.0,15.0,4.0,761.0,205.0,0.0021862702229995625,0.004878048780487805,0.44818539571491034,3.75
1992,EUN,474,234,27,112,,0.0,1,573.0,168,0.037314622867166324,0.005952380952380952,6.268856641683943,8.666666666666666,0,,,,,,,,,
1956,FIJ,5,4,3,0,,0.0,1,342.0,72,0.0018424689083371719,0.013888888888888888,0.13265776140027638,1.3333333333333333,0,,,,,,,,,
1960,FIJ,2,3,1,0,0.0,0.0,1,340.0,84,0.000891000891000891,0.011904761904761904,0.07484407484407485,3.0,0,5.0,4.0,3.0,342.0,72.0,0.0018424689083371719,0.013888888888888888,0.13265776140027638,1.3333333333333333
1968,FIJ,1,1,1,0,0.0,0.0,1,386.0,112,0.0002714440825190011,0.008928571428571428,0.030401737242128125,1.0,0,2.0,3.0,1.0,340.0,84.0,0.000891000891000891,0.011904761904761904,0.07484407484407485,3.0
1972,FIJ,2,4,1,0,0.0,0.0,1,439.0,121,0.000906823849467241,0.008264462809917356,0.10972568578553615,4.0,0,1.0,1.0,1.0,386.0,112.0,0.0002714440825190011,0.008928571428571428,0.030401737242128125,1.0
1976,FIJ,2,5,1,0,0.0,0.0,1,444.0,92,0.0013312034078807242,0.010869565217391304,0.12247071352502663,5.0,0,2.0,4.0,1.0,439.0,121.0,0.000906823849467241,0.008264462809917356,0.10972568578553615,4.0
1984,FIJ,14,22,5,0,0.0,0.0,1,492.0,140,0.004896505675495215,0.007142857142857143,0.6855107945693302,4.4,0,2.0,5.0,1.0,444.0,92.0,0.0013312034078807242,0.010869565217391304,0.12247071352502663,5.0
1988,FIJ,23,31,5,0,0.0,0.0,1,528.0,159,0.005371686016288338,0.006289308176100629,0.8540980765898457,6.2,0,14.0,22.0,5.0,492.0,140.0,0.004896505675495215,0.007142857142857143,0.6855107945693302,4.4
1992,FIJ,18,32,4,0,0.0,0.0,1,573.0,168,0.005102854409185138,0.005952380952380952,0.8572795407431032,8.0,0,23.0,31.0,5.0,528.0,159.0,0.005371686016288338,0.006289308176100629,0.8540980765898457,6.2
1996,FIJ,17,14,5,0,0.0,0.0,1,604.0,197,0.002067030857817806,0.005076142131979695,0.4072050789901078,2.8,0,18.0,32.0,4.0,573.0,168.0,0.005102854409185138,0.005952380952380952,0.8572795407431032,8.0
2000,FIJ,7,9,5,0,0.0,0.0,1,667.0,199,0.001282051282051282,0.005025125628140704,0.2551282051282051,1.8,0,17.0,14.0,5.0,604.0,197.0,0.002067030857817806,0.005076142131979695,0.4072050789901078,2.8
2004,FIJ,8,9,6,0,0.0,0.0,1,669.0,201,0.0013117621337997377,0.004975124378109453,0.26366418889374726,1.5,0,7.0,9.0,5.0,667.0,199.0,0.001282051282051282,0.005025125628140704,0.2551282051282051,1.8
2008,FIJ,6,6,5,0,0.0,0.0,1,673.0,204,0.000847816871555744,0.004901960784313725,0.17295464179737177,1.2,0,8.0,9.0,6.0,669.0,201.0,0.0013117621337997377,0.004975124378109453,0.26366418889374726,1.5
2012,FIJ,9,9,6,0,0.0,0.0,1,670.0,204,0.0012866333095067906,0.004901960784313725,0.2624731951393853,1.5,0,6.0,6.0,5.0,673.0,204.0,0.000847816871555744,0.004901960784313725,0.17295464179737177,1.2
2016,FIJ,53,14,10,1,0.0,0.0,1,682.0,205,0.001972108747710945,0.004878048780487805,0.4042822932807437,1.4,0,9.0,9.0,6.0,670.0,204.0,0.0012866333095067906,0.004901960784313725,0.2624731951393853,1.5
2020,FIJ,32,8,6,2,1.0,1.0,0,761.0,205,0.0011660107855997668,0.004878048780487805,0.2390322110479522,1.3333333333333333,0,53.0,14.0,10.0,682.0,205.0,0.001972108747710945,0.004878048780487805,0.4042822932807437,1.4
2024,FIJ,36,11,7,1,2.0,3.0,0,738.0,204,0.001726302573760201,0.004901960784313725,0.352165725047081,1.5714285714285714,0,32.0,8.0,6.0,761.0,205.0,0.0011660107855997668,0.004878048780487805,0.2390322110479522,1.3333333333333333
1908,FIN,62,23,6,5,,0.0,1,267.0,22,0.033973412112259974,0.045454545454545456,0.7474150664697194,3.8333333333333335,0,,,,,,,,,
1912,FIN,164,49,10,26,5.0,5.0,0,236.0,27,0.0539053905390539,0.037037037037037035,1.4554455445544554,4.9,0,62.0,23.0,6.0,267.0,22.0,0.033973412112259974,0.045454545454545456,0.7474150664697194,3.8333333333333335
1920,FIN,63,51,9,34,26.0,31.0,0,363.0,29,0.04239401496259352,0.034482758620689655,1.2294264339152121,5.666666666666667,0,164.0,49.0,10.0,236.0,27.0,0.0539053905390539,0.037037037037037035,1.4554455445544554,4.9
1924,FIN,120,68,11,37,34.0,65.0,0,292.0,44,0.042027194066749075,0.022727272727272728,1.8491965389369593,6.181818181818182,0,63.0,51.0,9.0,363.0,29.0,0.04239401496259352,0.034482758620689655,1.2294264339152121,5.666666666666667
1928,FIN,69,48,11,25,37.0,102.0,0,252.0,46,0.031331592689295036,0.021739130434782608,1.4412532637075717,4.363636363636363,0,120.0,68.0,11.0,292.0,44.0,0.042027194066749075,0.022727272727272728,1.8491965389369593,6.181818181818182
1932,FIN,40,36,5,0,25.0,127.0,0,268.0,37,0.04114285714285714,0.02702702702702703,1.522285714285714,7.2,0,69.0,48.0,11.0,252.0,46.0,0.031331592689295036,0.021739130434782608,1.4412532637075717,4.363636363636363
1936,FIN,107,69,13,20,0.0,127.0,0,302.0,49,0.03349514563106796,0.02040816326530612,1.64126213592233,5.3076923076923075,0,40.0,36.0,5.0,268.0,37.0,0.04114285714285714,0.02702702702702703,1.522285714285714,7.2
1948,FIN,123,80,15,20,20.0,147.0,0,312.0,59,0.03618272274988693,0.01694915254237288,2.134780642243329,5.333333333333333,0,107.0,69.0,13.0,302.0,49.0,0.03349514563106796,0.02040816326530612,1.64126213592233,5.3076923076923075
1952,FIN,258,139,18,22,20.0,167.0,0,338.0,69,0.04676985195154778,0.014492753623188406,3.227119784656797,7.722222222222222,1,123.0,80.0,15.0,312.0,59.0,0.03618272274988693,0.01694915254237288,2.134780642243329,5.333333333333333
1956,FIN,71,67,15,15,22.0,189.0,0,342.0,72,0.030861354214647627,0.013888888888888888,2.2220175034546292,4.466666666666667,0,258.0,139.0,18.0,338.0,69.0,0.04676985195154778,0.014492753623188406,3.227119784656797,7.722222222222222
1960,FIN,117,92,14,0,15.0,204.0,0,340.0,84,0.027324027324027323,0.011904761904761904,2.2952182952182953,6.571428571428571,0,71.0,67.0,15.0,342.0,72.0,0.030861354214647627,0.013888888888888888,2.2220175034546292,4.466666666666667
1964,FIN,89,64,13,5,0.0,204.0,0,370.0,93,0.019808108944599195,0.010752688172043012,1.842154131847725,4.923076923076923,0,117.0,92.0,14.0,340.0,84.0,0.027324027324027323,0.011904761904761904,2.2952182952182953,6.571428571428571
1968,FIN,66,61,13,4,5.0,209.0,0,386.0,112,0.016558089033659067,0.008928571428571428,1.8545059717698156,4.6923076923076925,0,89.0,64.0,13.0,370.0,93.0,0.019808108944599195,0.010752688172043012,1.842154131847725,4.923076923076923
1972,FIN,96,75,16,8,4.0,213.0,0,439.0,121,0.017002947177510767,0.008264462809917356,2.057356608478803,4.6875,0,66.0,61.0,13.0,386.0,112.0,0.016558089033659067,0.008928571428571428,1.8545059717698156,4.6923076923076925
1976,FIN,83,63,14,6,8.0,221.0,0,444.0,92,0.016773162939297124,0.010869565217391304,1.5431309904153354,4.5,0,96.0,75.0,16.0,439.0,121.0,0.017002947177510767,0.008264462809917356,2.057356608478803,4.6875
1980,FIN,105,71,16,8,6.0,227.0,0,454.0,80,0.02223614155966176,0.0125,1.7788913247729405,4.4375,0,83.0,63.0,14.0,444.0,92.0,0.016773162939297124,0.010869565217391304,1.5431309904153354,4.5
1984,FIN,86,76,15,12,8.0,235.0,0,492.0,140,0.016915201424438014,0.007142857142857143,2.368128199421322,5.066666666666666,0,105.0,71.0,16.0,454.0,80.0,0.02223614155966176,0.0125,1.7788913247729405,4.4375
1988,FIN,78,66,15,4,12.0,247.0,0,528.0,159,0.011436492808871946,0.006289308176100629,1.8184023566106393,4.4,0,86.0,76.0,15.0,492.0,140.0,0.016915201424438014,0.007142857142857143,2.368128199421322,5.066666666666666
1992,FIN,87,85,16,5,4.0,251.0,0,573.0,168,0.013554457024398022,0.005952380952380952,2.277148780098868,5.3125,0,78.0,66.0,15.0,528.0,159.0,0.011436492808871946,0.006289308176100629,1.8184023566106393,4.4
1996,FIN,76,74,15,4,5.0,256.0,0,604.0,197,0.010925734534179832,0.005076142131979695,2.1523697032334272,4.933333333333334,0,87.0,85.0,16.0,573.0,168.0,0.013554457024398022,0.005952380952380952,2.277148780098868,5.3125
2000,FIN,70,64,16,4,4.0,260.0,0,667.0,199,0.009116809116809116,0.005025125628140704,1.8142450142450142,4.0,0,76.0,74.0,15.0,604.0,197.0,0.010925734534179832,0.005076142131979695,2.1523697032334272,4.933333333333334
2004,FIN,53,53,12,2,4.0,264.0,0,669.0,201,0.007724821454598455,0.004975124378109453,1.5526891123742894,4.416666666666667,0,70.0,64.0,16.0,667.0,199.0,0.009116809116809116,0.005025125628140704,1.8142450142450142,4.0
2008,FIN,57,55,14,4,2.0,266.0,0,673.0,204,0.007771654655927653,0.004901960784313725,1.585417549809241,3.9285714285714284,0,53.0,53.0,12.0,669.0,201.0,0.007724821454598455,0.004975124378109453,1.5526891123742894,4.416666666666667
2012,FIN,56,61,14,3,4.0,270.0,0,670.0,204,0.008720514653323803,0.004901960784313725,1.7789849892780558,4.357142857142857,0,57.0,55.0,14.0,673.0,204.0,0.007771654655927653,0.004901960784313725,1.585417549809241,3.9285714285714284
2016,FIN,54,55,17,1,3.0,273.0,0,682.0,205,0.007747570080292999,0.004878048780487805,1.5882518664600649,3.235294117647059,0,56.0,61.0,14.0,670.0,204.0,0.008720514653323803,0.004901960784313725,1.7789849892780558,4.357142857142857
2020,FIN,45,37,11,2,1.0,274.0,0,761.0,205,0.005392799883398921,0.004878048780487805,1.1055239760967788,3.3636363636363638,0,54.0,55.0,17.0,682.0,205.0,0.007747570080292999,0.004878048780487805,1.5882518664600649,3.235294117647059
2024,FIN,57,46,14,0,2.0,276.0,0,738.0,204,0.007219083490269931,0.004901960784313725,1.472693032015066,3.2857142857142856,0,45.0,37.0,11.0,761.0,205.0,0.005392799883398921,0.004878048780487805,1.1055239760967788,3.3636363636363638
1896,FRA,12,18,6,11,,0.0,1,107.0,12,0.10650887573964497,0.08333333333333333,1.2781065088757397,3.0,0,,,,,,,,,
1900,FRA,715,81,19,103,11.0,11.0,0,236.0,31,0.20199501246882792,0.03225806451612903,6.261845386533666,4.2631578947368425,1,12.0,18.0,6.0,107.0,12.0,0.10650887573964497,0.08333333333333333,1.2781065088757397,3.0
1904,FRA,1,2,1,1,103.0,114.0,0,224.0,15,0.0106951871657754,0.06666666666666667,0.16042780748663102,2.0,0,715.0,81.0,19.0,236.0,31.0,0.20199501246882792,0.03225806451612903,6.261845386533666,4.2631578947368425
