Year,NOC,Squad_Size,Female_Ratio,NOC_Events_Entered,Sport_Diversity,Gold,Silver,Bronze,Total,Lagged_Total_Medals,Global_Unique_Sports,Global_Total_Events,Global_Nations_Count,Global_Actual_Medals_Awarded,Is_Host,Is_Prev_Host,Is_Next_Host,Medal_Share_Won,Event_Participation_Rate
2016,GER,418,0.4641148325358851,217,29,17,10,15,42,44.0,45,682.0,205,972,0,0,0,0.0432098765432098,0.3181818181818182
2021,GER,415,0.4048192771084337,206,37,10,11,16,37,42.0,53,761.0,205,1080,0,0,0,0.0342592592592592,0.2706964520367937
2024,GER,457,0.4923413566739606,196,42,12,13,8,33,37.0,51,738.0,204,1039,0,0,0,0.0317613089509143,0.2655826558265582
1960,GHA,13,0.0,12,2,0,0,0,0,0.0,26,340.0,84,461,0,0,0,0.0,0.0352941176470588
1964,GHA,33,0.0909090909090909,18,3,0,0,1,1,0.0,28,370.0,93,504,0,0,0,0.0019841269841269,0.0486486486486486
1968,GHA,31,0.032258064516129,18,3,0,0,0,0,1.0,27,386.0,112,527,0,0,0,0.0,0.0466321243523316
1972,GHA,35,0.0571428571428571,17,3,0,0,1,1,0.0,31,439.0,121,600,0,0,0,0.0016666666666666,0.0387243735763098
1984,GHA,21,0.3333333333333333,17,2,0,0,0,0,1.0,32,492.0,140,688,0,0,0,0.0,0.0345528455284552
1988,GHA,16,0.375,13,3,0,0,0,0,0.0,34,528.0,159,739,0,0,0,0.0,0.0246212121212121
1992,GHA,34,0.0588235294117647,13,4,0,0,1,1,0.0,37,573.0,168,815,0,0,0,0.0012269938650306,0.0226876090750436
1996,GHA,35,0.0571428571428571,15,4,0,0,0,0,1.0,40,604.0,197,842,0,0,0,0.0,0.0248344370860927
2000,GHA,22,0.2727272727272727,13,2,0,0,0,0,0.0,43,667.0,199,927,0,0,0,0.0,0.0194902548725637
2004,GHA,26,0.1153846153846153,9,2,0,0,0,0,0.0,43,669.0,201,926,0,0,0,0.0,0.0134529147982062
2008,GHA,9,0.1111111111111111,9,2,0,0,0,0,0.0,45,673.0,204,958,0,0,0,0.0,0.013372956909361
2012,GHA,7,0.2857142857142857,7,4,0,0,0,0,0.0,43,670.0,204,960,0,0,0,0.0,0.0104477611940298
2016,GHA,13,0.4615384615384615,12,5,0,0,0,0,0.0,45,682.0,205,972,0,0,0,0.0,0.0175953079178885
2021,GHA,14,0.1428571428571428,11,5,0,0,1,1,0.0,53,761.0,205,1080,0,0,0,0.0009259259259259,0.014454664914586
2024,GHA,9,0.2222222222222222,5,2,0,0,0,0,1.0,51,738.0,204,1039,0,0,0,0.0,0.0067750677506775
1900,GRE,3,0.0,3,2,0,0,0,0,47.0,25,236.0,31,284,0,1,0,0.0,0.0127118644067796
1904,GRE,14,0.0,5,3,1,0,1,2,0.0,21,224.0,15,280,0,0,0,0.0071428571428571,0.0223214285714285
1908,GRE,20,0.0,25,3,0,3,1,4,2.0,28,267.0,22,324,0,0,0,0.0123456790123456,0.0936329588014981
1912,GRE,22,0.0,25,5,1,0,1,2,4.0,21,236.0,27,312,0,0,0,0.0064102564102564,0.1059322033898305
1920,GRE,47,0.0,34,8,0,1,0,1,2.0,32,363.0,29,438,0,0,0,0.002283105022831,0.09366391184573
1924,GRE,38,0.0263157894736842,36,8,0,0,0,0,1.0,26,292.0,44,378,0,0,0,0.0,0.1232876712328767
1928,GRE,23,0.0,26,4,0,0,0,0,0.0,23,252.0,46,327,0,0,0,0.0,0.1031746031746031
1932,GRE,10,0.0,12,3,0,0,0,0,0.0,23,268.0,37,370,0,0,0,0.0,0.044776119402985
1936,GRE,39,0.0256410256410256,32,6,0,0,0,0,0.0,28,302.0,49,422,0,0,0,0.0,0.1059602649006622
1948,GRE,57,0.0175438596491228,41,9,0,0,0,0,0.0,26,312.0,59,411,0,0,0,0.0,0.1314102564102564
1952,GRE,48,0.0,24,7,0,0,0,0,0.0,26,338.0,69,459,0,0,0,0.0,0.0710059171597633
1956,GRE,13,0.0,13,5,0,0,1,1,0.0,26,342.0,72,469,0,0,0,0.0021321961620469,0.0380116959064327
1960,GRE,48,0.0,38,8,0,0,0,0,1.0,26,340.0,84,461,0,0,0,0.0,0.1117647058823529
1964,GRE,18,0.0,16,4,0,0,0,0,0.0,28,370.0,93,504,0,0,0,0.0,0.0432432432432432
1968,GRE,44,0.0,27,7,0,0,1,1,0.0,27,386.0,112,527,0,0,0,0.0018975332068311,0.0699481865284974
1972,GRE,60,0.0333333333333333,46,9,0,2,0,2,1.0,31,439.0,121,600,0,0,0,0.0033333333333333,0.1047835990888382
1976,GRE,36,0.0555555555555555,34,8,0,0,0,0,2.0,30,444.0,92,613,0,0,0,0.0,0.0765765765765765
1980,GRE,41,0.073170731707317,31,8,1,0,2,3,0.0,30,454.0,80,631,0,0,0,0.0047543581616481,0.0682819383259911
1984,GRE,63,0.0634920634920634,49,11,0,1,1,2,3.0,32,492.0,140,688,0,0,0,0.002906976744186,0.0995934959349593
1988,GRE,56,0.2142857142857142,43,12,0,0,1,1,2.0,34,528.0,159,739,0,0,0,0.0013531799729364,0.0814393939393939
1992,GRE,70,0.2,53,17,2,0,0,2,1.0,37,573.0,168,815,0,0,0,0.0024539877300613,0.0924956369982548
1996,GRE,121,0.2809917355371901,94,18,4,4,0,8,2.0,40,604.0,197,842,0,0,0,0.009501187648456,0.1556291390728476
2000,GRE,140,0.4142857142857143,114,23,4,6,3,13,8.0,43,667.0,199,927,0,0,1,0.0140237324703344,0.1709145427286356
2004,GRE,426,0.4953051643192488,215,33,6,6,4,16,13.0,43,669.0,201,926,1,0,0,0.0172786177105831,0.3213751868460389
2008,GRE,152,0.4605263157894737,105,23,0,2,1,3,16.0,45,673.0,204,958,0,1,0,0.0031315240083507,0.1560178306092124
2012,GRE,102,0.3627450980392157,76,20,0,0,2,2,3.0,43,670.0,204,960,0,0,0,0.0020833333333333,0.1134328358208955
2016,GRE,92,0.391304347826087,65,16,3,1,2,6,2.0,45,682.0,205,972,0,0,0,0.0061728395061728,0.095307917888563
2021,GRE,82,0.4390243902439024,58,20,2,1,1,4,6.0,53,761.0,205,1080,0,0,0,0.0037037037037037,0.076215505913272
2024,GRE,100,0.41,54,17,1,1,6,8,4.0,51,738.0,204,1039,0,0,0,0.0076997112608277,0.073170731707317
1988,GRN,6,0.3333333333333333,7,2,0,0,0,0,0.0,34,528.0,159,739,0,0,0,0.0,0.0132575757575757
1992,GRN,4,0.25,5,1,0,0,0,0,0.0,37,573.0,168,815,0,0,0,0.0,0.0087260034904013
1996,GRN,5,0.0,2,1,0,0,0,0,0.0,40,604.0,197,842,0,0,0,0.0,0.0033112582781456
2000,GRN,3,0.3333333333333333,3,2,0,0,0,0,0.0,43,667.0,199,927,0,0,0,0.0,0.0044977511244377
2004,GRN,5,0.4,5,2,0,0,0,0,0.0,43,669.0,201,926,0,0,0,0.0,0.007473841554559
2008,GRN,9,0.5555555555555556,8,2,0,0,0,0,0.0,45,673.0,204,958,0,0,0,0.0,0.0118870728083209
2012,GRN,8,0.375,8,3,1,0,0,1,0.0,43,670.0,204,960,0,0,0,0.0010416666666666,0.0119402985074626
2016,GRN,6,0.1666666666666666,4,2,0,1,0,1,1.0,45,682.0,205,972,0,0,0,0.0010288065843621,0.0058651026392961
2021,GRN,6,0.3333333333333333,6,2,0,0,1,1,1.0,53,761.0,205,1080,0,0,0,0.0009259259259259,0.0078843626806833
2024,GRN,6,0.3333333333333333,6,2,0,0,2,2,1.0,51,738.0,204,1039,0,0,0,0.0019249278152069,0.008130081300813
1968,GUA,48,0.0208333333333333,37,8,0,0,0,0,0.0,27,386.0,112,527,0,0,0,0.0,0.0958549222797927
1972,GUA,8,0.0,10,3,0,0,0,0,0.0,31,439.0,121,600,0,0,0,0.0,0.0227790432801822
1976,GUA,28,0.0714285714285714,8,5,0,0,0,0,0.0,30,444.0,92,613,0,0,0,0.0,0.018018018018018
1980,GUA,10,0.0,7,5,0,0,0,0,0.0,30,454.0,80,631,0,0,0,0.0,0.0154185022026431
1984,GUA,24,0.1666666666666666,40,9,0,0,0,0,0.0,32,492.0,140,688,0,0,0,0.0,0.08130081300813
1988,GUA,28,0.1071428571428571,16,8,0,0,0,0,0.0,34,528.0,159,739,0,0,0,0.0,0.0303030303030303
1992,GUA,14,0.1428571428571428,27,7,0,0,0,0,0.0,37,573.0,168,815,0,0,0,0.0,0.0471204188481675
1996,GUA,26,0.0384615384615384,20,11,0,0,0,0,0.0,40,604.0,197,842,0,0,0,0.0,0.0331125827814569
2000,GUA,15,0.0666666666666666,14,7,0,0,0,0,0.0,43,667.0,199,927,0,0,0,0.0,0.0209895052473763
2004,GUA,18,0.3888888888888889,17,8,0,0,0,0,0.0,43,669.0,201,926,0,0,0,0.0,0.0254110612855007
2008,GUA,12,0.25,12,9,0,0,0,0,0.0,45,673.0,204,958,0,0,0,0.0,0.0178306092124814
2012,GUA,19,0.3684210526315789,21,11,0,1,0,1,0.0,43,670.0,204,960,0,0,0,0.0010416666666666,0.0313432835820895
2016,GUA,21,0.2857142857142857,19,10,0,0,0,0,1.0,45,682.0,205,972,0,0,0,0.0,0.0278592375366568
2021,GUA,24,0.4166666666666667,17,10,0,0,0,0,0.0,53,761.0,205,1080,0,0,0,0.0,0.0223390275952693
2024,GUA,16,0.375,14,7,1,0,1,2,0.0,51,738.0,204,1039,0,0,0,0.0019249278152069,0.018970189701897
1980,GUI,9,0.0,10,3,0,0,0,0,0.0,30,454.0,80,631,0,0,0,0.0,0.0220264317180616
1984,GUI,1,0.0,1,1,0,0,0,0,0.0,32,492.0,140,688,0,0,0,0.0,0.0020325203252032
1988,GUI,6,0.0,7,3,0,0,0,0,0.0,34,528.0,159,739,0,0,0,0.0,0.0132575757575757
1992,GUI,8,0.25,11,2,0,0,0,0,0.0,37,573.0,168,815,0,0,0,0.0,0.019197207678883
1996,GUI,5,0.2,5,2,0,0,0,0,0.0,40,604.0,197,842,0,0,0,0.0,0.0082781456953642
2000,GUI,6,0.5,6,4,0,0,0,0,0.0,43,667.0,199,927,0,0,0,0.0,0.0089955022488755
2004,GUI,3,0.3333333333333333,4,3,0,0,0,0,0.0,43,669.0,201,926,0,0,0,0.0,0.0059790732436472
2008,GUI,5,0.6,5,3,0,0,0,0,0.0,45,673.0,204,958,0,0,0,0.0,0.0074294205052005
2012,GUI,4,0.5,4,3,0,0,0,0,0.0,43,670.0,204,960,0,0,0,0.0,0.0059701492537313
2016,GUI,5,0.6,5,3,0,0,0,0,0.0,45,682.0,205,972,0,0,0,0.0,0.0073313782991202
2021,GUI,5,0.6,5,4,0,0,0,0,0.0,53,761.0,205,1080,0,0,0,0.0,0.0065703022339027
2024,GUI,25,0.2,7,5,0,0,0,0,0.0,51,738.0,204,1039,0,0,0,0.0,0.0094850948509485
1992,GUM,22,0.2727272727272727,27,8,0,0,0,0,0.0,37,573.0,168,815,0,0,0,0.0,0.0471204188481675
1996,GUM,8,0.25,9,4,0,0,0,0,0.0,40,604.0,197,842,0,0,0,0.0,0.0149006622516556
2000,GUM,7,0.2857142857142857,7,5,0,0,0,0,0.0,43,667.0,199,927,0,0,0,0.0,0.0104947526236881
2004,GUM,4,0.25,4,3,0,0,0,0,0.0,43,669.0,201,926,0,0,0,0.0,0.0059790732436472
2008,GUM,6,0.3333333333333333,7,5,0,0,0,0,0.0,45,673.0,204,958,0,0,0,0.0,0.0104011887072808
2012,GUM,8,0.375,8,5,0,0,0,0,0.0,43,670.0,204,960,0,0,0,0.0,0.0119402985074626
2016,GUM,5,0.4,5,3,0,0,0,0,0.0,45,682.0,205,972,0,0,0,0.0,0.0073313782991202
2021,GUM,5,0.6,5,4,0,0,0,0,0.0,53,761.0,205,1080,0,0,0,0.0,0.0065703022339027
2024,GUM,7,0.8571428571428571,9,6,0,0,0,0,0.0,51,738.0,204,1039,0,0,0,0.0,0.0121951219512195
1952,GUY,1,0.0,1,1,0,0,0,0,0.0,26,338.0,69,459,0,0,0,0.0,0.0029585798816568
1956,GUY,4,0.25,6,2,0,0,0,0,0.0,26,342.0,72,469,0,0,0,0.0,0.0175438596491228
1960,GUY,5,0.2,6,2,0,0,0,0,0.0,26,340.0,84,461,0,0,0,0.0,0.0176470588235294
1964,GUY,1,0.0,1,1,0,0,0,0,0.0,28,370.0,93,504,0,0,0,0.0,0.0027027027027027
1968,GUY,5,0.0,6,4,0,0,0,0,0.0,27,386.0,112,527,0,0,0,0.0,0.0155440414507772
1972,GUY,3,0.0,4,2,0,0,0,0,0.0,31,439.0,121,600,0,0,0,0.0,0.0091116173120728
1980,GUY,8,0.125,10,3,0,0,1,1,0.0,30,454.0,80,631,0,0,0,0.0015847860538827,0.0220264317180616
1984,GUY,10,0.2,12,3,0,0,0,0,1.0,32,492.0,140,688,0,0,0,0.0,0.024390243902439
1988,GUY,8,0.125,8,3,0,0,0,0,0.0,34,528.0,159,739,0,0,0,0.0,0.0151515151515151
1992,GUY,6,0.1666666666666666,7,3,0,0,0,0,0.0,37,573.0,168,815,0,0,0,0.0,0.0122164048865619
1996,GUY,7,0.1428571428571428,6,2,0,0,0,0,0.0,40,604.0,197,842,0,0,0,0.0,0.009933774834437
2000,GUY,4,0.25,4,1,0,0,0,0,0.0,43,667.0,199,927,0,0,0,0.0,0.0059970014992503
2004,GUY,4,0.5,4,3,0,0,0,0,0.0,43,669.0,201,926,0,0,0,0.0,0.0059790732436472
2008,GUY,4,0.5,4,2,0,0,0,0,0.0,45,673.0,204,958,0,0,0,0.0,0.0059435364041604
2012,GUY,6,0.3333333333333333,6,3,0,0,0,0,0.0,43,670.0,204,960,0,0,0,0.0,0.008955223880597
2016,GUY,6,0.5,7,2,0,0,0,0,0.0,45,682.0,205,972,0,0,0,0.0,0.0102639296187683
2021,GUY,7,0.5714285714285714,7,4,0,0,0,0,0.0,53,761.0,205,1080,0,0,0,0.0,0.0091984231274638
2024,GUY,5,0.6,5,3,0,0,0,0,0.0,51,738.0,204,1039,0,0,0,0.0,0.0067750677506775
1924,HAI,8,0.0,9,2,0,0,1,1,0.0,26,292.0,44,378,0,0,0,0.0026455026455026,0.0308219178082191
1928,HAI,2,0.0,3,1,0,1,0,1,1.0,23,252.0,46,327,0,0,0,0.0030581039755351,0.0119047619047619
1932,HAI,2,0.0,2,1,0,0,0,0,1.0,23,268.0,37,370,0,0,0,0.0,0.0074626865671641
1960,HAI,1,0.0,1,1,0,0,0,0,0.0,26,340.0,84,461,0,0,0,0.0,0.0029411764705882
1972,HAI,7,0.1428571428571428,7,1,0,0,0,0,0.0,31,439.0,121,600,0,0,0,0.0,0.0159453302961275
1976,HAI,13,0.2307692307692307,14,2,0,0,0,0,0.0,30,444.0,92,613,0,0,0,0.0,0.0315315315315315
1984,HAI,3,0.6666666666666666,2,2,0,0,0,0,0.0,32,492.0,140,688,0,0,0,0.0,0.0040650406504065
1988,HAI,4,0.25,5,2,0,0,0,0,0.0,34,528.0,159,739,0,0,0,0.0,0.0094696969696969
1992,HAI,7,0.0,8,2,0,0,0,0,0.0,37,573.0,168,815,0,0,0,0.0,0.0139616055846422
1996,HAI,7,0.0,7,4,0,0,0,0,0.0,40,604.0,197,842,0,0,0,0.0,0.0115894039735099
2000,HAI,5,0.4,5,3,0,0,0,0,0.0,43,667.0,199,927,0,0,0,0.0,0.0074962518740629
2004,HAI,8,0.125,8,4,0,0,0,0,0.0,43,669.0,201,926,0,0,0,0.0,0.0119581464872944
2008,HAI,7,0.5714285714285714,7,3,0,0,0,0,0.0,45,673.0,204,958,0,0,0,0.0,0.0104011887072808
2012,HAI,5,0.4,5,2,0,0,0,0,0.0,43,670.0,204,960,0,0,0,0.0,0.0074626865671641
2016,HAI,10,0.3,10,7,0,0,0,0,0.0,45,682.0,205,972,0,0,0,0.0,0.0146627565982404
2021,HAI,6,0.6666666666666666,6,5,0,0,0,0,0.0,53,761.0,205,1080,0,0,0,0.0,0.0078843626806833
2024,HAI,7,0.4285714285714285,12,5,0,0,0,0,0.0,51,738.0,204,1039,0,0,0,0.0,0.016260162601626
1956,HKG,2,0.0,3,1,0,0,0,0,0.0,26,342.0,72,469,0,0,0,0.0,0.0087719298245614
1960,HKG,4,0.0,3,2,0,0,0,0,0.0,26,340.0,84,461,0,0,0,0.0,0.0088235294117647
1964,HKG,39,0.0256410256410256,24,7,0,0,0,0,0.0,28,370.0,93,504,0,0,0,0.0,0.0648648648648648
1968,HKG,11,0.0,12,3,0,0,0,0,0.0,27,386.0,112,527,0,0,0,0.0,0.0310880829015544
1972,HKG,10,0.0,13,5,0,0,0,0,0.0,31,439.0,121,600,0,0,0,0.0,0.0296127562642369
1976,HKG,25,0.08,27,6,0,0,0,0,0.0,30,444.0,92,613,0,0,0,0.0,0.0608108108108108
1984,HKG,47,0.2340425531914893,47,10,0,0,0,0,0.0,32,492.0,140,688,0,0,0,0.0,0.0955284552845528
1988,HKG,48,0.2083333333333333,49,11,0,0,0,0,0.0,34,528.0,159,739,0,0,0,0.0,0.0928030303030303
1992,HKG,37,0.2702702702702703,39,11,0,0,0,0,0.0,37,573.0,168,815,0,0,0,0.0,0.0680628272251308
1996,HKG,22,0.4090909090909091,25,10,1,0,0,1,0.0,40,604.0,197,842,0,0,0,0.001187648456057,0.0413907284768211
2000,HKG,31,0.3870967741935484,34,9,0,0,0,0,1.0,43,667.0,199,927,0,0,0,0.0,0.0509745127436281
2004,HKG,32,0.5625,29,10,0,1,0,1,0.0,43,669.0,201,926,0,0,0,0.0010799136069114,0.0433482810164424
2008,HKG,34,0.5,33,11,0,0,0,0,1.0,45,673.0,204,958,0,0,0,0.0,0.0490341753343239
2012,HKG,41,0.4878048780487805,44,13,0,0,1,1,0.0,43,670.0,204,960,0,0,0,0.0010416666666666,0.0656716417910447
2016,HKG,36,0.5833333333333334,32,9,0,0,0,0,1.0,45,682.0,205,972,0,0,0,0.0,0.0469208211143695
2021,HKG,44,0.6136363636363636,35,15,1,2,3,6,0.0,53,761.0,205,1080,0,0,0,0.0055555555555555,0.0459921156373193
2024,HKG,34,0.5294117647058824,32,13,2,0,2,4,6.0,51,738.0,204,1039,0,0,0,0.0038498556304138,0.043360433604336
1976,HON,3,0.0,2,1,0,0,0,0,0.0,30,444.0,92,613,0,0,0,0.0,0.0045045045045045
1984,HON,10,0.3,20,3,0,0,0,0,0.0,32,492.0,140,688,0,0,0,0.0,0.040650406504065
1988,HON,8,0.125,15,3,0,0,0,0,0.0,34,528.0,159,739,0,0,0,0.0,0.0284090909090909
1992,HON,10,0.3,25,4,0,0,0,0,0.0,37,573.0,168,815,0,0,0,0.0,0.0436300174520069
1996,HON,7,0.4285714285714285,7,4,0,0,0,0,0.0,40,604.0,197,842,0,0,0,0.0,0.0115894039735099
2000,HON,20,0.1,4,3,0,0,0,0,0.0,43,667.0,199,927,0,0,0,0.0,0.0059970014992503
2004,HON,5,0.4,5,4,0,0,0,0,0.0,43,669.0,201,926,0,0,0,0.0,0.007473841554559
2008,HON,25,0.08,8,5,0,0,0,0,0.0,45,673.0,204,958,0,0,0,0.0,0.0118870728083209
2012,HON,25,0.12,10,8,0,0,0,0,0.0,43,670.0,204,960,0,0,0,0.0,0.0149253731343283
2016,HON,23,0.0434782608695652,8,7,0,0,0,0,0.0,45,682.0,205,972,0,0,0,0.0,0.0117302052785923
2021,HON,27,0.1111111111111111,7,5,0,0,0,0,0.0,53,761.0,205,1080,0,0,0,0.0,0.0091984231274638
2024,HON,4,0.25,4,3,0,0,0,0,0.0,51,738.0,204,1039,0,0,0,0.0,0.005420054200542
1900,HUN,18,0.0,21,4,1,2,2,5,6.0,25,236.0,31,284,0,0,0,0.0176056338028169,0.0889830508474576
1904,HUN,4,0.0,9,2,2,1,1,4,5.0,21,224.0,15,280,0,0,0,0.0142857142857142,0.0401785714285714
1908,HUN,65,0.0,37,8,3,4,2,9,4.0,28,267.0,22,324,0,0,0,0.0277777777777777,0.1385767790262172
1912,HUN,121,0.0,52,11,3,2,3,8,9.0,21,236.0,27,312,0,0,0,0.0256410256410256,0.2203389830508474
1924,HUN,87,0.0344827586206896,53,11,2,3,4,9,8.0,26,292.0,44,378,0,0,0,0.0238095238095238,0.1815068493150685
1928,HUN,104,0.1538461538461538,57,11,4,5,0,9,9.0,23,252.0,46,327,0,0,0,0.0275229357798165,0.2261904761904762
1932,HUN,46,0.0434782608695652,34,10,0,0,0,0,9.0,23,268.0,37,370,0,0,0,0.0,0.126865671641791
1936,HUN,209,0.0861244019138756,101,20,10,1,5,16,0.0,28,302.0,49,422,0,0,0,0.0379146919431279,0.3344370860927152
1948,HUN,126,0.1587301587301587,75,14,10,5,12,27,16.0,26,312.0,59,411,0,0,0,0.0656934306569343,0.2403846153846154
1952,HUN,188,0.1436170212765957,107,15,16,10,16,42,27.0,26,338.0,69,459,0,0,0,0.0915032679738562,0.3165680473372781
1956,HUN,111,0.1801801801801801,82,13,9,10,7,26,42.0,26,342.0,72,469,0,0,0,0.0554371002132196,0.239766081871345
1960,HUN,183,0.1475409836065573,107,18,0,0,0,0,26.0,26,340.0,84,461,0,0,0,0.0,0.3147058823529411
1964,HUN,182,0.1758241758241758,111,17,10,7,5,22,0.0,28,370.0,93,504,0,0,0,0.0436507936507936,0.3
1968,HUN,166,0.1927710843373494,116,15,10,10,12,32,22.0,27,386.0,112,527,0,0,0,0.0607210626185958,0.3005181347150259
1972,HUN,226,0.1991150442477876,134,20,6,13,16,35,32.0,31,439.0,121,600,0,0,0,0.0583333333333333,0.3052391799544419
1976,HUN,177,0.3050847457627119,109,17,4,5,13,22,35.0,30,444.0,92,613,0,0,0,0.0358890701468189,0.2454954954954954
1980,HUN,260,0.3115384615384615,151,21,7,10,15,32,22.0,30,454.0,80,631,0,0,0,0.0507131537242472,0.3325991189427312
1988,HUN,188,0.1914893617021276,135,20,11,6,6,23,32.0,34,528.0,159,739,0,0,0,0.0311231393775372,0.2556818181818182
1992,HUN,215,0.2651162790697674,156,23,11,12,7,30,23.0,37,573.0,168,815,0,0,0,0.0368098159509202,0.2722513089005235
1996,HUN,212,0.3113207547169811,145,24,7,4,10,21,30.0,40,604.0,197,842,0,0,0,0.0249406175771971,0.2400662251655629
2000,HUN,178,0.3876404494382022,137,23,8,6,3,17,21.0,43,667.0,199,927,0,0,0,0.0183387270765911,0.2053973013493253
2004,HUN,208,0.4326923076923077,138,20,8,6,3,17,17.0,43,669.0,201,926,0,0,0,0.0183585313174946,0.2062780269058296
2008,HUN,169,0.4911242603550296,126,20,3,5,2,10,17.0,45,673.0,204,958,0,0,0,0.0104384133611691,0.1872213967310549
2012,HUN,151,0.390728476821192,111,21,8,4,6,18,10.0,43,670.0,204,960,0,0,0,0.01875,0.1656716417910447
2016,HUN,153,0.4248366013071895,113,20,8,3,4,15,18.0,45,682.0,205,972,0,0,0,0.015432098765432,0.1656891495601173
2021,HUN,171,0.5263157894736842,110,25,6,7,7,20,15.0,53,761.0,205,1080,0,0,0,0.0185185185185185,0.1445466491458607
2024,HUN,177,0.480225988700565,114,24,6,7,6,19,20.0,51,738.0,204,1039,0,0,0,0.0182868142444658,0.1544715447154471
1956,INA,22,0.0909090909090909,11,6,0,0,0,0,0.0,26,342.0,72,469,0,0,0,0.0,0.0321637426900584
1960,INA,22,0.0909090909090909,17,8,0,0,0,0,0.0,26,340.0,84,461,0,0,0,0.0,0.05
1968,INA,6,0.0,5,2,0,0,0,0,0.0,27,386.0,112,527,0,0,0,0.0,0.0129533678756476
1972,INA,6,0.5,7,5,0,0,0,0,0.0,31,439.0,121,600,0,0,0,0.0,0.0159453302961275
1976,INA,7,0.2857142857142857,11,5,0,0,0,0,0.0,30,444.0,92,613,0,0,0,0.0,0.0247747747747747
1984,INA,16,0.1875,16,6,0,0,0,0,0.0,32,492.0,140,688,0,0,0,0.0,0.032520325203252
1988,INA,29,0.2068965517241379,32,11,0,1,0,1,0.0,34,528.0,159,739,0,0,0,0.0013531799729364,0.0606060606060606
1992,INA,42,0.3571428571428571,31,10,2,2,1,5,1.0,37,573.0,168,815,0,0,0,0.0061349693251533,0.0541012216404886
1996,INA,40,0.425,23,11,1,1,2,4,5.0,40,604.0,197,842,0,0,0,0.004750593824228,0.0380794701986755
2000,INA,47,0.425531914893617,32,12,1,3,2,6,4.0,43,667.0,199,927,0,0,0,0.0064724919093851,0.047976011994003
2004,INA,38,0.4210526315789473,27,14,1,1,2,4,6.0,43,669.0,201,926,0,0,0,0.0043196544276457,0.0403587443946188
2008,INA,24,0.375,17,7,1,1,4,6,4.0,45,673.0,204,958,0,0,0,0.0062630480167014,0.025260029717682
2012,INA,22,0.4090909090909091,16,8,0,2,1,3,6.0,43,670.0,204,960,0,0,0,0.003125,0.0238805970149253
2016,INA,28,0.3928571428571428,20,7,1,2,0,3,3.0,45,682.0,205,972,0,0,0,0.0030864197530864,0.0293255131964809
2021,INA,28,0.4285714285714285,23,8,1,1,3,5,3.0,53,761.0,205,1080,0,0,0,0.0046296296296296,0.0302233902759526
2024,INA,29,0.4482758620689655,25,12,2,0,1,3,5.0,51,738.0,204,1039,0,0,0,0.0028873917228103,0.0338753387533875
1920,IND,5,0.0,6,2,0,0,0,0,2.0,32,363.0,29,438,0,0,0,0.0,0.0165289256198347
1924,IND,13,0.0769230769230769,13,2,0,0,0,0,0.0,26,292.0,44,378,0,0,0,0.0,0.0445205479452054
1928,IND,21,0.0,10,2,1,0,0,1,0.0,23,252.0,46,327,0,0,0,0.0030581039755351,0.0396825396825396
1932,IND,19,0.0,8,3,0,0,0,0,1.0,23,268.0,37,370,0,0,0,0.0,0.0298507462686567
1936,IND,27,0.0,12,4,1,0,0,1,0.0,28,302.0,49,422,0,0,0,0.0023696682464454,0.0397350993377483
1948,IND,77,0.0,38,9,1,0,0,1,1.0,26,312.0,59,411,0,0,0,0.0024330900243309,0.1217948717948717
1952,IND,64,0.0625,42,11,1,0,1,2,1.0,26,338.0,69,459,0,0,0,0.0043572984749455,0.1242603550295858
1956,IND,58,0.0172413793103448,32,8,1,0,0,1,2.0,26,342.0,72,469,0,0,0,0.0021321961620469,0.0935672514619883
1960,IND,45,0.0,20,6,0,0,0,0,1.0,26,340.0,84,461,0,0,0,0.0,0.0588235294117647
1964,IND,52,0.0192307692307692,42,8,1,0,0,1,0.0,28,370.0,93,504,0,0,0,0.0019841269841269,0.1135135135135135
1968,IND,23,0.0,11,5,0,0,1,1,1.0,27,386.0,112,527,0,0,0,0.0018975332068311,0.0284974093264248
1972,IND,41,0.024390243902439,27,7,0,0,1,1,1.0,31,439.0,121,600,0,0,0,0.0016666666666666,0.061503416856492
1976,IND,26,0.0,10,5,0,0,0,0,1.0,30,444.0,92,613,0,0,0,0.0,0.0225225225225225
1980,IND,71,0.2253521126760563,30,8,1,0,0,1,0.0,30,454.0,80,631,0,0,0,0.0015847860538827,0.066079295154185
1984,IND,47,0.1276595744680851,30,7,0,0,0,0,1.0,32,492.0,140,688,0,0,0,0.0,0.0609756097560975
1988,IND,46,0.1521739130434782,27,11,0,0,0,0,0.0,34,528.0,159,739,0,0,0,0.0,0.0511363636363636
1992,IND,52,0.1153846153846153,36,12,0,0,0,0,0.0,37,573.0,168,815,0,0,0,0.0,0.06282722513089
1996,IND,49,0.1836734693877551,31,13,0,0,1,1,0.0,40,604.0,197,842,0,0,0,0.001187648456057,0.0513245033112582
2000,IND,65,0.3230769230769231,38,13,0,0,1,1,1.0,43,667.0,199,927,0,0,0,0.0010787486515641,0.0569715142428785
2004,IND,73,0.3424657534246575,43,14,0,1,0,1,1.0,43,669.0,201,926,0,0,0,0.0010799136069114,0.0642750373692077
2008,IND,53,0.4150943396226415,48,12,1,0,2,3,1.0,45,673.0,204,958,0,0,0,0.0031315240083507,0.0713224368499257
